pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,liquidity_score,capacity_score,close_position_score,stability_score,tradability_score,reversal_risk_score,board,source_time
4764,2026-06-14,920045,蘅东光,472.5,32.47,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.5；Alpha 8.7 / 流动性 54.7 / 风控 59.5；涨跌幅 -2.04%；成交额 5.02亿；日内收盘位置 10%；振幅 7.48%；拥挤扣分 4.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,501942535.0,5.02,-2.044,10.0,7.48,4.07,8.7,54.67,59.5,4.441797525801171,0.0,0.7638095238095238,0.14341215285714284,0.10030479357162653,0.47558277067575583,0.65,0.7089136828208014,beijing,15:30:02
4765,2026-06-14,301051,信濠光电,15.6,32.46,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.5；Alpha 16.7 / 流动性 27.2 / 风控 61.6；涨跌幅 -3.11%；成交额 1.03亿；日内收盘位置 4%；振幅 7.08%；拥挤扣分 1.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,103176471.0,1.03,-3.106,3.5,7.08,1.24,16.71,27.25,61.61,1.3551665725578796,0.0,0.4034285714285714,0.029478991714285713,0.035087719298244904,0.5178162798300108,0.65,0.7259616432385316,chinext,15:35:15
4766,2026-06-14,920180,爱得科技,12.99,32.45,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.5；Alpha 19.6 / 流动性 0.8 / 风控 80.1；涨跌幅 -0.23%；成交额 0.08亿；日内收盘位置 14%；振幅 3.30%；拥挤扣分 1.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,7621895.0,0.08,-0.23,14.0,3.3,1.46,19.58,0.76,80.07,1.5919564306661278,0.0,0.010476190476190476,0.0021776842857142856,0.13953488372093148,0.915514592933948,0.65,0.8279069767441862,beijing,15:30:02
4767,2026-06-14,001223,欧克科技,43.03,32.39,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.4；Alpha 17.5 / 流动性 29.1 / 风控 58.6；涨跌幅 -3.58%；成交额 1.14亿；日内收盘位置 5%；振幅 7.60%；拥挤扣分 1.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,114485519.0,1.14,-3.585,5.3,7.6,1.19,17.54,29.13,58.57,1.2955003768357898,0.0,0.43047619047619046,0.03271014828571428,0.05309734513274327,0.4636013066499993,0.65,0.6909354000146731,main,15:00:00
4768,2026-06-14,603078,江化微,41.72,32.38,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.4；Alpha 15.0 / 流动性 84.2 / 风控 35.2；涨跌幅 -10.01%；成交额 22.94亿；日内收盘位置 0%；振幅 11.39%；拥挤扣分 7.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,2294426259.0,22.94,-10.009,0.0,11.39,1.38,14.98,84.17,35.22,7.062514707035858,0.0,0.9419047619047619,0.6555503597142858,0.0,0.06430225693656033,0.65,0.3958153580672992,main,15:00:03
4769,2026-06-14,301202,朗威股份,34.39,32.36,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 32.4；Alpha 16.1 / 流动性 16.0 / 风控 75.9；涨跌幅 0.85%；成交额 0.57亿；日内收盘位置 16%；振幅 4.31%；拥挤扣分 2.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,56965525.0,0.57,0.85,16.3,4.31,2.64,16.12,16.03,75.94,2.8792322047453984,0.0,0.2379047619047619,0.016275864285714283,0.16326530612245047,0.8093841642228743,0.65,0.8326530612244901,chinext,15:35:45
4770,2026-06-14,301237,和顺科技,61.02,32.29,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.3；Alpha 17.7 / 流动性 33.2 / 风控 55.3；涨跌幅 -3.11%；成交额 1.42亿；日内收盘位置 8%；振幅 8.15%；拥挤扣分 1.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,142446899.0,1.42,-3.112,7.6,8.15,1.37,17.7,33.21,55.34,1.4896503940645012,0.0,0.48895238095238097,0.040699114,0.07602339181286558,0.40574284233925517,0.65,0.6542964535292923,chinext,15:35:45
4771,2026-06-14,688479,友车科技,30.63,32.28,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.3；Alpha 15.6 / 流动性 14.3 / 风控 76.2；涨跌幅 -0.03%；成交额 0.52亿；日内收盘位置 10%；振幅 4.18%；拥挤扣分 2.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,51670538.0,0.52,-0.033,10.2,4.18,2.19,15.6,14.35,76.19,2.385473534298598,0.0,0.21276190476190476,0.014763010857142857,0.10156249999999914,0.8234162429572622,0.65,0.8203124999999998,star,15:00:03
4772,2026-06-14,301458,钧崴电子,47.8,32.24,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.2；Alpha 12.5 / 流动性 61.6 / 风控 44.6；涨跌幅 -4.34%；成交额 7.59亿；日内收盘位置 10%；振幅 9.93%；拥挤扣分 3.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,758688554.0,7.59,-4.343,9.9,9.93,3.02,12.47,61.63,44.62,3.2965233685665796,0.0,0.8314285714285714,0.21676815828571427,0.09879032258064412,0.2183204659637885,0.65,0.5253113965153281,chinext,15:35:30
4773,2026-06-14,301279,金道科技,23.82,32.23,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.2；Alpha 16.0 / 流动性 19.8 / 风控 73.9；涨跌幅 -0.58%；成交额 0.70亿；日内收盘位置 20%；振幅 4.84%；拥挤扣分 3.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,69668398.0,0.7,-0.584,19.8,4.84,3.01,16.01,19.79,73.88,3.2781909242677054,0.0,0.2937142857142857,0.01990525657142857,0.19827586206896586,0.753536596081188,0.65,0.8396551724137932,chinext,15:35:45
4774,2026-06-14,600665,天地源,3.99,32.21,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|risk_score_gate|alpha_score_gate,机构评分 32.2；Alpha 21.7 / 流动性 50.2 / 风控 55.3；涨跌幅 -1.97%；成交额 3.83亿；日内收盘位置 56%；振幅 10.57%；拥挤扣分 7.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,382874663.0,3.83,-1.966,55.8,10.57,-4.91,21.67,50.18,55.27,7.62117489390214,0.0,0.7131428571428572,0.10939276085714285,0.5581395348837218,0.1510409931462573,1.0,0.5692446145934525,main,15:00:00
4775,2026-06-14,002559,亚威股份,9.45,32.21,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.2；Alpha 15.5 / 流动性 55.8 / 风控 43.3；涨跌幅 -5.31%；成交额 5.37亿；日内收盘位置 8%；振幅 10.12%；拥挤扣分 2.7；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,537373169.0,5.37,-5.311,7.9,10.12,2.0,15.48,55.8,43.34,2.667152486791828,0.0,0.7758095238095238,0.15353519114285713,0.07920792079207915,0.1978694230566379,0.65,0.5068235480862703,main,15:00:00
4776,2026-06-14,001269,欧晶科技,26.9,32.21,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.2；Alpha 15.1 / 流动性 47.0 / 风控 48.6；涨跌幅 -5.01%；成交额 3.16亿；日内收盘位置 4%；振幅 9.22%；拥挤扣分 1.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,315853444.0,3.16,-5.014,3.8,9.22,1.73,15.05,46.99,48.63,1.8875192604006137,0.0,0.6742857142857143,0.09024384114285715,0.03831417624520992,0.29304192685102604,0.65,0.5664552081303981,main,15:00:00
4777,2026-06-14,688512,慧智微,13.3,32.2,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.2；Alpha 16.6 / 流动性 47.6 / 风控 46.9；涨跌幅 -2.99%；成交额 3.27亿；日内收盘位置 11%；振幅 9.56%；拥挤扣分 2.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,326924571.0,3.27,-2.991,10.7,9.56,1.97,16.58,47.58,46.91,2.1483986473045475,0.0,0.6817142857142857,0.09340702028571428,0.10687022900763399,0.25736112710660664,0.65,0.5547438488649838,star,15:00:01
4778,2026-06-14,301682,宏明电子,148.19,32.19,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.2；Alpha 9.0 / 流动性 59.7 / 风控 52.5；涨跌幅 -3.47%；成交额 6.72亿；日内收盘位置 6%；振幅 8.59%；拥挤扣分 3.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,672261198.0,6.72,-3.466,5.8,8.59,3.58,8.99,59.68,52.53,3.9085401602501513,0.0,0.8146666666666667,0.192074628,0.05761940864291062,0.3587079874789574,0.65,0.6171033228073393,chinext,15:35:30
4779,2026-06-14,300650,太龙股份,12.2,32.19,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.2；Alpha 15.5 / 流动性 25.7 / 风控 66.7；涨跌幅 -0.33%；成交额 0.96亿；日内收盘位置 9%；振幅 6.29%；拥挤扣分 2.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,95733927.0,0.96,-0.327,9.1,6.29,2.12,15.46,25.66,66.7,2.317290552584662,0.0,0.38,0.02735255057142857,0.09090909090908902,0.600963192294462,0.65,0.7963680926916219,chinext,15:35:00
4780,2026-06-14,301329,信音电子,23.78,32.17,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.2；Alpha 14.7 / 流动性 39.1 / 风控 55.5；涨跌幅 -2.46%；成交额 2.00亿；日内收盘位置 3%；振幅 8.08%；拥挤扣分 1.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,200058220.0,2.0,-2.461,3.0,8.08,1.76,14.65,39.13,55.51,1.9240808412260373,0.0,0.5712380952380952,0.057159491428571435,0.03045685279187929,0.41259012995984523,0.65,0.6500618381547656,chinext,15:35:15
4781,2026-06-14,920950,迅安科技,13.56,32.15,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 32.1；Alpha 22.2 / 流动性 0.1 / 风控 76.9；涨跌幅 0.97%；成交额 0.03亿；日内收盘位置 23%；振幅 4.17%；拥挤扣分 1.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,2797025.0,0.03,0.968,23.2,4.17,1.64,22.17,0.09,76.88,1.7870439314966662,0.0,0.0009523809523809524,0.00079915,0.23214285714285834,0.8242348238429279,0.65,0.8464285714285716,beijing,15:30:02
4782,2026-06-14,300923,研奥股份,23.4,32.09,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 32.1；Alpha 17.7 / 流动性 15.9 / 风控 71.9；涨跌幅 -2.05%；成交额 0.57亿；日内收盘位置 17%；振幅 5.27%；拥挤扣分 2.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,56598156.0,0.57,-2.051,17.5,5.27,2.3,17.74,15.89,71.94,2.5115110925073365,0.0,0.2358095238095238,0.016170901714285715,0.17460317460317348,0.7079817584983801,0.65,0.8349206349206347,chinext,15:35:15
4783,2026-06-14,300913,兆龙互连,50.16,32.05,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.0；Alpha 11.5 / 流动性 60.5 / 风控 45.7；涨跌幅 -5.05%；成交额 7.07亿；日内收盘位置 6%；振幅 9.71%；拥挤扣分 3.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,707494223.0,7.07,-5.054,5.7,9.71,2.88,11.52,60.47,45.72,3.1387125083888394,0.0,0.8215238095238095,0.2021412065714286,0.05653021442495107,0.24101138707074277,0.65,0.5330266561728945,chinext,15:35:00
4784,2026-06-14,603976,正川股份,27.19,32.03,watch,0.0,watch_candidate,low,institutional_score_v3,high_intraday_amplitude|risk_score_gate|alpha_score_gate|crowding_or_chase_risk,机构评分 32.0；Alpha 58.2 / 流动性 48.2 / 风控 29.2；涨跌幅 8.76%；成交额 3.38亿；日内收盘位置 90%；振幅 12.68%；拥挤扣分 14.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,337555551.0,3.38,8.76,90.2,12.68,-0.96,58.16,48.16,29.25,14.273939393939393,0.22380952380952374,0.688952380952381,0.09644444314285713,0.902208201892745,0.0,0.6,0.32998709492400347,main,15:00:01
4785,2026-06-14,300346,南大光电,59.39,32.02,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|high_intraday_amplitude|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 32.0；Alpha 18.4 / 流动性 99.5 / 风控 22.6；涨跌幅 -10.97%；成交额 92.55亿；日内收盘位置 3%；振幅 13.48%；拥挤扣分 8.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,9255287195.0,92.55,-10.973,3.1,13.48,0.73,18.42,99.5,22.56,8.801297338548137,0.0,0.9923809523809524,1.0,0.031145717463848865,0.0,0.39,0.3562291434927698,chinext,15:36:00
4786,2026-06-14,688156,路德科技,27.03,32.01,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 32.0；Alpha 12.7 / 流动性 30.3 / 风控 74.1；涨跌幅 0.93%；成交额 1.21亿；日内收盘位置 26%；振幅 4.85%；拥挤扣分 4.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,121047097.0,1.21,0.934,26.2,4.85,4.52,12.72,30.29,74.14,4.929051530993256,0.0,0.44742857142857145,0.03458488485714286,0.261538461538462,0.7521716913643343,0.65,0.8523076923076924,star,15:00:03
4787,2026-06-14,000969,安泰科技,24.46,32.01,watch,0.0,watch_candidate,low,institutional_score_v3,limit_up_or_hard_to_buy|risk_score_gate|alpha_score_gate|crowding_or_chase_risk,机构评分 32.0；Alpha 39.1 / 流动性 65.1 / 风控 54.4；涨跌幅 9.98%；成交额 9.33亿；日内收盘位置 100%；振幅 5.85%；拥挤扣分 18.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,933266260.0,9.33,9.982,100.0,5.85,4.36,39.14,65.07,54.41,18.758011772400263,0.0,0.8575238095238096,0.2666475028571429,1.0,0.6478606588413476,0.35,0.65,main,15:00:00
4788,2026-06-14,920056,能之光,20.15,31.95,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 31.9；Alpha 16.9 / 流动性 10.9 / 风控 72.1；涨跌幅 -4.05%；成交额 0.43亿；日内收盘位置 1%；振幅 5.05%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,42538629.0,0.43,-4.048,0.9,5.05,0.95,16.87,10.94,72.07,1.038961038961035,0.0,0.16171428571428573,0.012153894,0.009433962264149078,0.7318295739348377,0.65,0.8018867924528298,beijing,15:30:02
4789,2026-06-14,002587,奥拓电子,6.58,31.94,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|risk_score_gate|alpha_score_gate,机构评分 31.9；Alpha 15.2 / 流动性 42.9 / 风控 53.5；涨跌幅 -3.80%；成交额 2.46亿；日内收盘位置 12%；振幅 8.48%；拥挤扣分 2.7；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,245879598.0,2.46,-3.801,12.1,8.48,2.49,15.19,42.87,53.53,2.711323763955347,0.0,0.6217142857142857,0.07025131371428572,0.12068965517241427,0.3705755617112957,0.65,0.638173018753781,main,15:00:00
4790,2026-06-14,920249,利尔达,9.02,31.93,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 31.9；Alpha 14.6 / 流动性 14.5 / 风控 75.5；涨跌幅 -1.10%；成交额 0.52亿；日内收盘位置 5%；振幅 4.28%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,52193188.0,0.52,-1.096,5.1,4.28,1.97,14.62,14.51,75.53,2.153110047846903,0.0,0.21523809523809523,0.014912339428571428,0.051282051282050115,0.8130193905817168,0.65,0.81025641025641,beijing,15:30:02
4791,2026-06-14,920974,凯大催化,6.83,31.91,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 31.9；Alpha 18.8 / 流动性 3.1 / 风控 76.0；涨跌幅 -1.58%；成交额 0.21亿；日内收盘位置 7%；振幅 4.18%；拥挤扣分 1.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,21120306.0,0.21,-1.585,6.9,4.18,1.01,18.75,3.08,76.03,1.1003405816085763,0.0,0.04419047619047619,0.006034373142857143,0.06896551724138089,0.8232974366752617,0.65,0.8137931034482762,beijing,15:30:02
4792,2026-06-14,300669,沪宁股份,28.16,31.9,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|risk_score_gate|alpha_score_gate,机构评分 31.9；Alpha 26.5 / 流动性 17.0 / 风控 53.0；涨跌幅 0.04%；成交额 0.60亿；日内收盘位置 25%；振幅 8.67%；拥挤扣分 0.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,59857541.0,0.6,0.036,24.6,8.67,0.57,26.54,16.98,53.01,0.6200549006943343,0.0,0.252,0.017102154571428572,0.24590163934426276,0.35075254744320783,0.65,0.6490915179221382,chinext,15:35:45
